name,symbol,country,exchange,sector
Ruifeng Power Group Co. Ltd. ,2025,hong kong,xhkg,motor vehicle parts
Ruitai Materials Technology Co. Ltd. ,002066,china,xshe,building materials/products
Ruixin International Holdings Ltd. ,724,hong kong,xhkg,industrial electronics
Rukun Raharja ,raja,indonesia,xidx,pipeline transportation
Rum Group for Transportation & Tourism Investment ,rumm,jordan,xamm,"passenger transport, other"
Rumble Resources Ltd. ,rtr,australia,xasx,general mining
Rumble Resources Ltd. ,rtrff,united states,ootc,general mining
RumbleON Inc. Cl B ,rmbl,united states,xnas,internet/online
Rumbo 1717 S.A. ,s3403,spain,xmad,mutual & other funds
Rumere Co. Ltd. A ,301088,china,xshe,clothing
Rumm Financial Brokerage ,rumi,jordan,xamm,securities
Rumo S/A Ord ,rail3,brazil,bvmf,railroads
Run Long Construction Co. Ltd. ,1808,taiwan,xtai,construction
Runa Smart Equipment Co. Ltd. A ,301129,china,xshe,building materials/products
Rungta Irrigation Ltd. ,530449,india,xbom,building materials/products
Roland DG Corp. ,6789,japan,xtks,computers/consumer electronics
Rolex Rings Ltd. ,543325,india,xbom,industrial products
Rollatainers Ltd. ,502448,india,xbom,containers/packaging
Rolling Optics Holding AB ,ro,sweden,xsto,advertising/marketing/public relations
Rollins Inc. ,rol,united states,xnys,general services
Rolls-Royce Holdings PLC ,rycef,united states,ootc,aerospace products/parts
Rolls-Royce Holdings PLC ,rr,united kingdom,xlon,aerospace products/parts
Rolls-Royce Holdings PLC ADR ,rycey,united states,ootc,aerospace products/parts
Rolls-Royce Holdings PLC ADR ,rru1,germany,xfra,aerospace products/parts
Rolls-Royce Holdings PLC Non-Cum. Redeem. Pfd. Cl C ,rllcf,united states,ootc,aerospace products/parts
Rolta India Ltd. ,500366,india,xbom,computer services
Roma Group Ltd. ,8072,hong kong,xhkg,diversified business services
Romana Food Brands Corp. ,rfbc,united states,ootc,industrial electronics
Romande Energie Holding S.A. ,hren,switzerland,xswx,electric utilities
Romcab S.A. Targu Mures ,mcab,romania,xbse,industrial electronics
Romcarbon S.A. ,roce,romania,xbse,industrial products
Romeo Power Inc. ,rmo,united states,xnys,motor vehicle parts
Romerike Sparebank ,romer,norway,xosl,banking
Romero Inversiones Mobiliarias S.A. ,s2569,spain,xmad,mutual & other funds
Romi S.A. Ord ,romi3,brazil,bvmf,industrial machinery
Romios Gold Resources Inc. ,rg,canada,xtsx,gold
Romios Gold Resources Inc. ,rmiof,united states,ootc,gold
Rompetrol Rafinare S.A. Constanta ,rrc,romania,xbse,oil & gas products/services
Rompetrol Well Services S.A. ,ptr,romania,xbse,oil & gas products/services
RomReal Ltd. ,rom,norway,xosl,real estate developers
Romsdal Sparebank ,romsb,norway,xosl,banking
Ron Santa Teresa C.A. S.A.C.A. ,rst,venezuela,bvca,alcoholic beverages/drinks
Ron Santa Teresa C.A. S.A.C.A. Cl B ,rst.b,venezuela,bvca,alcoholic beverages/drinks
Rongan Property Co. Ltd. ,000517,china,xshe,real estate developers
Rongfeng Holding Group Co. Ltd. ,000668,china,xshe,real estate developers
Ronglian Group Ltd. A ,002642,china,xshe,computer services
Rongsheng Petro Chemical Co. Ltd. ,002493,china,xshe,chemicals
Rongyu Group Co. Ltd. A ,002622,china,xshe,industrial electronics
Ronin Resources Ltd. ,ron,australia,xasx,general mining
Ronshine China Holdings Ltd. ,3301,hong kong,xhkg,real estate developers
Ronshine Service Holding Co. Ltd. ,2207,hong kong,xhkg,real estate developers
Roo Hsing Co. Ltd. ,4414,taiwan,xtai,clothing
RoodMicrotec N.V. ,rood,netherlands,xams,semiconductors
RooGold Inc. ,roo,canada,xcnq,general mining
RooGold Inc. ,jnccf,united states,ootc,general mining
RooLife Group Ltd. ,rlg,australia,xasx,emerging technologies
Roopa Industries Ltd. ,530991,india,xbom,pharmaceuticals
Rooshine Inc. ,rsau,united states,ootc,employment/training services
Root Inc. Cl A ,root,united states,xnas,non-life insurance
root9B Holdings Inc. ,rtnb,united states,ootc,software
Rootloc Co. Ltd. ,253610,south korea,xkon,medical equipment/supplies
Roots Corp. ,rrotf,united states,ootc,clothing retail
Roots Corp. ,root,canada,xtse,clothing retail
Ropeok Xiamen Technology Group Co. Ltd. A ,688619,china,xshg,precision products
Roper Technologies Inc. ,rop,united states,xnys,precision products
Roper Technologies Inc. ,0kxm,united kingdom,xlon,precision products
Roper Technologies Inc. ,rop,germany,xfra,precision products
Ropharma S.A. ,rph,romania,xbse,drug retail
Roquefort Therapeutics PLC ,roq,united kingdom,xlon,finance companies
Rorze Corp. ,6323,japan,xtks,precision products
Rorze Systems Corp. ,071280,south korea,xkrx,semiconductors
Ros Agro PLC GDR ,agro,russia,misx,food products
Roscan Gold Corp. ,ros,canada,xtsx,gold
Roscan Gold Corp. ,rcgcf,united states,ootc,gold
Rosdorbank PJSC ,rdrb,russia,misx,banking
Rose Hill Acquisition Corp. ,roseu,united states,xnas,shell companies
Rose Hill Acquisition Corp. ,rose,united states,xnas,shell companies
Rose Hill Acquisition Corp. Wt ,rosew,united states,xnas,None
Rosecliff Acquisition Corp. I ,rclfu,united states,xnas,shell companies
Rosecliff Acquisition Corp. I Cl A ,rclf,united states,xnas,shell companies
Rosecliff Acquisition Corp. I Wt ,rclfw,united states,xnas,None
Roselabs Finance Ltd. ,531324,india,xbom,securities
Rosenbauer International AG ,ros,austria,xwbo,commercial vehicles
Rosenbauer International AG ,0frw,united kingdom,xlon,commercial vehicles
Rosetta Genomics Ltd. ,rosgq,united states,ootc,biotechnology
Roshan Packages Ltd. ,rpl,pakistan,xkar,containers/packaging
Roshow Technology Co. Ltd. ,002617,china,xshe,industrial electronics
Rosinbomb ,rosn,united states,ootc,industrial machinery
Rosinter Restaurants Holding ,rost,russia,misx,restaurants
Rosneft Oil Co. ,rosn,russia,misx,major oil & gas
Ross Acquisition Corp. II ,ross.ut,united states,xnys,shell companies
Ross Acquisition Corp. II Cl A ,ross,united states,xnys,shell companies
Ross Acquisition Corp. II Wt ,ross.wt,united states,xnys,None
Ross Group PLC ,rgp,united kingdom,xlon,wholesalers
Ross Stores Inc. ,rost,united states,xnas,clothing retail
Ross Stores Inc. ,0kxo,united kingdom,xlon,clothing retail
Rossari Biotech Ltd. ,543213,india,xbom,chemicals
Rossell India Ltd. ,533168,india,xbom,farming
Rosseti Centre & Volga Region PJSC ,mrkp,russia,misx,electric utilities
Rosseti Centre PJSC ,mrkc,russia,misx,electric utilities
Rosseti JSC Pfd. ,rstip,russia,misx,electric utilities
Rosseti Kuban PJSC ,kube,russia,misx,electric utilities
Rosseti Lenenergo PJSC ,lsng,russia,misx,electric utilities
Rosseti Lenenergo PJSC Pfd. ,lsngp,russia,misx,electric utilities
Rosseti Moscow Region PJSC ,msrs,russia,misx,electric utilities
Rosseti Northern Caucasus PJSC ,mrkk,russia,misx,electric utilities
Rosseti North-West PJSC ,mrkz,russia,misx,electric utilities
Rosseti PJSC ,rsti,russia,misx,electric utilities
Rosseti Siberia PJSC ,mrks,russia,misx,electric utilities
Rosseti South PJSC ,mrky,russia,misx,electric utilities
Rosseti Volga PJSC ,mrkv,russia,misx,electric utilities
Rossi Residencial S/A Ord ,rsid3,brazil,bvmf,residential building construction
Rosslyn Data Technologies PLC ,rdt,united kingdom,xlon,internet/online
Rossmax International Ltd. ,4121,taiwan,roco,medical equipment/supplies
Rosss S.p.A. ,ros,italy,xmil,furniture
Rostelecom ,rtkm,russia,misx,wired telecommunications services
Rostelecom Pfd. ,rtkmp,russia,misx,wired telecommunications services
Rostovoblgaz ,rtgz,russia,misx,gas utilities
Rotala PLC ,rol,united kingdom,xlon,"passenger transport, other"
Rotem Energy Mineral (REM) L.P. ,rten,israel,xtae,renewable energy generation
Rotem Shani Entrepreneurship & Investment Ltd. ,rtsn,israel,xtae,real estate developers
Roth CH Acquisition IV Co. ,rocgu,united states,xnas,shell companies
Roth CH Acquisition IV Co. ,rocg,united states,xnas,shell companies
Roth CH Acquisition IV Co. Wt ,rocgw,united states,xnas,None
Roth CH Acquisition V Co. ,rocl,united states,xnas,shell companies
Roth CH Acquisition V Co. Un ,roclu,united states,xnas,shell companies
Roth CH Acquisition V Co. Wt ,roclw,united states,xnas,None
Rothschild & Co. ,roth,france,xpar,investment advisors
Rothschild & Co. ,piejf,united states,ootc,investment advisors
Rothschild & Co. ,0fpb,united kingdom,xlon,investment advisors
Rothwell International Co. Ltd. ,900260,south korea,xkrx,motor vehicle parts
Roto Pumps Ltd. ,517500,india,xbom,industrial machinery
Rotographics (India) Ltd. ,539922,india,xbom,containers/packaging
Rotork PLC ,ror,united kingdom,xlon,industrial machinery
Rotork PLC ,ro41,germany,xfra,industrial machinery
Rotork PLC ,rtoxf,united states,ootc,industrial machinery
Rotshtein Realestate Ltd. ,rots,israel,xtae,real estate developers
Rottneros AB ,0h0l,united kingdom,xlon,paper/pulp
Rottneros AB ,rros,sweden,xsto,paper/pulp
Roularta Media Group N.V. ,0hc8,united kingdom,xlon,publishing
Roularta Media Group N.V. ,rou,belgium,xbru,publishing
Round Hill Music Royalty Fund Ltd. ,rhm,united kingdom,xlon,closed-end funds
Round One Corp. ,4680,japan,xtks,recreational services
Roundtop Machinery Industries Co. Ltd. ,1540,taiwan,xtai,industrial machinery
Route Mobile Ltd. ,543228,india,xbom,internet/online
