name,symbol,country,exchange,sector
Orzel Bialy S.A. ,obl,poland,xwar,environment/waste management
Orzel S.A. ,orl,poland,xwar,tires
OS Co. Ltd. ,9637,japan,xtks,real estate developers
Osai Automation System S.p.A. ,osa,italy,xmil,precision products
Osaka Gas Co. Ltd. ,9532,japan,xtks,gas utilities
Osaka Soda Co. Ltd. ,4046,japan,xtks,chemicals
Osaka Titanium Technologies Co. Ltd. ,5726,japan,xtks,non-ferrous metals
Osaki Electric Co. Ltd. ,6644,japan,xtks,precision products
OsangJaiel Co. Ltd. ,053980,south korea,xkrx,computer services
OSB Group PLC ,osb,united kingdom,xlon,banking
Oscar Global Ltd. ,530173,india,xbom,clothing
Oscar Health Inc. ,oscr,united states,xnys,life insurance
Oscar Mitra Sukses Sejahtera ,oliv,indonesia,xidx,wholesalers
Oscar Properties Holding AB ,0r69,united kingdom,xlon,real estate developers
Oscar Properties Holding AB ,op,sweden,xsto,real estate developers
Oscar Properties Holding AB Pfd. ,op.pref,sweden,xsto,real estate developers
Osceola Gold Inc. ,osci,united states,ootc,gold
Oscotec Inc. ,039200,south korea,xkrx,pharmaceuticals
OSE Immunotherapeutics S.A. ,0rad,united kingdom,xlon,biotechnology
OSE Immunotherapeutics S.A. ,ose,france,xpar,biotechnology
OSG Corp. ,osgcf,united states,ootc,industrial machinery
OSG Corp. ,6136,japan,xtks,industrial machinery
Oshidori International Holdings Ltd. ,622,hong kong,xhkg,consumer finance
Oshkosh Corp. ,osk,united states,xnys,commercial vehicles
Oshkosh Corp. ,0kdi,united kingdom,xlon,commercial vehicles
OSI Systems Inc. ,osis,united states,xnas,precision products
Osia Hyper Retail Ltd. ,osiahyper,india,xnse,mixed retailing
Osiajee Texfab Ltd. ,540198,india,xbom,clothing
Osino Resources Corp. ,osiif,united states,ootc,gold
Osino Resources Corp. ,osi,canada,xtsx,gold
Osiris Acquisition Corp. ,osi.ut,united states,xnys,shell companies
Osiris Acquisition Corp. Cl A ,osi,united states,xnys,shell companies
Osiris Acquisition Corp. Wt ,osi.wt,united states,xnys,None
Osirium Technologies PLC ,osi,united kingdom,xlon,software
Osisko Development Corp. ,odv,canada,xtsx,mining support services
Osisko Development Corp. ,rngtd,united states,ootc,mining support services
Osisko Development Corp. Wt ,odv.wt,canada,xtsx,None
Osisko Gold Royalties Ltd. ,or,canada,xtse,precious metals
Osisko Gold Royalties Ltd. ,0vbe,united kingdom,xlon,precious metals
Osisko Gold Royalties Ltd. ,or,united states,xnys,precious metals
Osisko Green Acquisition Ltd. ,gogr,canada,xtse,shell companies
Osisko Green Acquisition Ltd. Wt ,gogr.wt,canada,xtse,None
Osisko Metals Inc. ,omznf,united states,ootc,non-ferrous metals
Osisko Metals Inc. ,om,canada,xtsx,non-ferrous metals
Osisko Mining Inc. ,osk,canada,xtse,gold
Osisko Mining Inc. ,obnnf,united states,ootc,gold
OSK Holdings Bhd ,5053,malaysia,xkls,real estate developers
