name,symbol,country,exchange,sector
AER Energy Resources Inc. ,aern,united states,ootc,industrial electronics
AerCap Holdings N.V. ,aer,united states,xnys,general services
AerCap Holdings N.V. ,r1d,germany,xfra,general services
Aeria Inc. ,3758,japan,xtks,wireless telecommunications services
Aeris Environmental Ltd. ,aei,australia,xasx,construction
Aeris Resources Ltd. ,ais,australia,xasx,general mining
Aerison Group Ltd. ,ae1,australia,xasx,mining support services
Aerius ,aers,united states,ootc,networking
Aero Win Technology Corp. ,8222,taiwan,xtai,aerospace products/parts
AeroClean Technologies Inc. ,aerc,united states,xnas,building materials/products
Aerodrom Nikola Tesla AD ,aero,serbia,xbel,transportation services
Aerodrome Group Ltd. ,ardm,israel,xtae,aerospace products/parts
Aerojet Rocketdyne Holdings Inc. ,ajrd,united states,xnys,defense equipment/products
Aerojet Rocketdyne Holdings Inc. ,0ha5,united kingdom,xlon,defense equipment/products
Aerometrex Ltd. ,amx,australia,xasx,technical services
Aeroporto Guglielmo Marconi di Bologna S.p.A. ,adb,italy,xmil,transportation services
Aeroports de Paris ,0np8,united kingdom,xlon,transportation services
Aeroports de Paris ,adp,france,xpar,transportation services
Aeroports de Paris ,w7l,germany,xfra,transportation services
Aerospace CH UAV Co. Ltd. A ,002389,china,xshe,aerospace products/parts
Aerospace Hi-Tech Holding Group Co. Ltd. A ,000901,china,xshe,industrial electronics
Aerospace Industrial Development Corp. ,2634,taiwan,xtai,transportation services
AeroSpace Technology of Korea Inc. ,067390,south korea,xkrx,aerospace products/parts
Aerostar S.A. Bacau ,ars,romania,xbse,defense equipment/products
Aerosun Corp. ,600501,china,xshg,commercial vehicles
Aerovate Therapeutics Inc. ,avte,united states,xnas,biotechnology
AeroVironment Inc. ,avav,united states,xnas,defense equipment/products
Aerowash AB Series B ,aerw.b,sweden,xsat,precision products
AerSale Corp. ,asle,united states,xnas,aerospace products/parts
AES Andes S.A. ,aesandes,chile,xsgo,electric utilities
AES Corp. ,0h6g,united kingdom,xlon,electric utilities
AES Corp. ,aes,united states,xnys,electric utilities
AES Corp. Un ,aesc,united states,xnys,electric utilities
Aeso Holding Ltd. ,8341,hong kong,xhkg,construction
Aesther Healthcare Acquisition Corp. Cl A ,aeha,united states,xnas,shell companies
Aesther Healthcare Acquisition Corp. Wt ,aehaw,united states,xnas,None
Aesthetic Medical International Holdings Group Ltd. ADR ,aih,united states,xnas,healthcare provision
AeTECH S.A. ,aetec,tunisia,xtun,computer services
AEterna Zentaris Inc. ,aezs,united states,xnas,biotechnology
AEterna Zentaris Inc. ,et8,germany,xfra,biotechnology
AEterna Zentaris Inc. ,aezs,canada,xtse,biotechnology
Aeternal Mentis S.A. ,amen,spain,xmad,internet/online
Aether Catalyst Solutions Inc. ,athr,canada,xcnq,motor vehicle parts
Aether industries Ltd. ,543534,india,xbom,chemicals
Aetherium Acquisition Corp. ,gmfiu,united states,xnas,shell companies
Aetherium Acquisition Corp. Cl A ,gmfi,united states,xnas,shell companies
Aetherium Acquisition Corp. Wt ,gmfiw,united states,xnas,None
Aethertek Technology Co. Ltd. ,3219,taiwan,roco,semiconductors
Aethlon Medical Inc. ,aemd,united states,xnas,medical equipment/supplies
Aeva Technologies Inc. ,aeva,united states,xnys,motor vehicle parts
Aeva Technologies Inc. Wt ,aeva.wt,united states,xnys,None
AEVIS Victoria S.A. ,aevs,switzerland,xswx,healthcare provision
AEW UK REIT PLC ,aewu,united kingdom,xlon,industrial/office reits
AEWIN Technologies Co. Ltd. ,3564,taiwan,roco,computers/consumer electronics
AEye Inc. ,lidr,united states,xnas,motor vehicle parts
AEye Inc. Wt ,lidrw,united states,xnas,None
AF Acquisition Corp. ,afaqu,united states,xnas,shell companies
AF Acquisition Corp. Cl A ,afaq,united states,xnas,shell companies
AF Acquisition Corp. Wt ,afaqw,united states,xnas,None
AF Crecimiento S.A. ,s0568,spain,xmad,mutual & other funds
AF Dobra S.A. ,s0800,spain,xmad,mutual & other funds
AF Global Ltd. ,l38,singapore,xses,hotels
AF Gruppen ASA ,0dh7,united kingdom,xlon,construction
Adolfo Dominguez S.A. ,0dgz,united kingdom,xlon,clothing retail
Adomos S.A. ,alado,france,xpar,real estate developers
Ador Fontech Ltd. ,530431,india,xbom,industrial products
Ador Multiproducts Ltd. ,523120,india,xbom,personal care products/appliances
Ador Welding Ltd. ,517041,india,xbom,None
Adore Beauty Group Ltd. ,aby,australia,xasx,specialty retail
Ados Pakistan Ltd. ,ados,pakistan,xkar,oil extraction
Adrad Holdings Ltd. ,ahl,australia,xasx,motor vehicle parts
Adriano Care SOCIMI S.A. ,yadr,spain,xmad,residential reits
Adriatic Metals PLC ,adt1,united kingdom,xlon,non-ferrous metals
Adriatic Metals PLC ,adtlf,united states,ootc,non-ferrous metals
Adriatic Osiguranje d.d. ,jdos,croatia,xzag,non-life insurance
Adris Grupa d.d. ,adrs,croatia,xzag,tobacco
Adris Grupa d.d. Pfd. ,adrs2,croatia,xzag,tobacco
Adroit Infotech Ltd. ,532172,india,xbom,computer services
ADS Maritime Holding PLC ,ads,norway,xosl,water transport/shipping
Adslot Ltd. ,ads,australia,xasx,advertising/marketing/public relations
Ad-Sol Nissin Corp. ,3837,japan,xtks,computer services
ADS-TEC Energy PLC ,adse,united states,xnas,industrial electronics
ADS-TEC Energy PLC Wt ,adsew,united states,xnas,None
ADT Inc. ,adt,united states,xnys,general services
Adtalem Global Education Inc. ,atge,united states,xnys,employment/training services
Adtec Plasma Technology Co. Ltd. ,6668,japan,xtks,networking
ADTechnology Co. Ltd. ,200710,south korea,xkrx,semiconductors
AdTheorent Holding Co. Inc. ,adth,united states,xnas,advertising/marketing/public relations
AdTheorent Holding Co. Inc. Wt ,adthw,united states,xnas,None
AdTiger Corporations Ltd. ,1163,hong kong,xhkg,advertising/marketing/public relations
Adtraction Group AB ,adtr,sweden,xsto,advertising/marketing/public relations
ADTRAN Holdings Inc. ,adtn,united states,xnas,networking
ADTRAN Holdings Inc. ,qh9,united states,xetr,networking
Aduro Clean Technologies Inc. ,act,canada,xcnq,software
Aduro Clean Technologies Inc. ,acthf,united states,ootc,software
AdUX S.A. ,adux,france,xpar,advertising/marketing/public relations
Adva Optical Networking SE ,advof,united states,ootc,networking
Adva Optical Networking SE ,0nol,united kingdom,xlon,networking
Adva Optical Networking SE ,adv,united states,xetr,networking
Advagene Biopharma Co. Ltd. ,6709,taiwan,roco,pharmaceuticals
Advait Infratech Ltd. ,543230,india,xbom,industrial electronics
Adval Tech Holding AG ,advn,switzerland,xswx,industrial machinery
Advan Group Co. Ltd. ,7463,japan,xtks,wholesalers
Advance Auto Parts Inc. ,aap,united states,xnys,specialty retail
Advance Auto Parts Inc. ,0h9g,united kingdom,xlon,specialty retail
Advance Create Co. Ltd. ,8798,japan,xtks,full-line insurance
Advance Information Marketing Bhd ,0122,malaysia,xkls,diversified business services
Advance International Co. for Communication & Information Technology ,9524,saudi arabia,xsau,computer services
Advance Lifestyles Ltd. ,521048,india,xbom,clothing
Advance Lithium Corp. ,aali,canada,xtsx,precious metals
Advance Logistics Investment Corp. ,3493,japan,xtks,industrial/office reits
Advance Materials Corp. ,3585,taiwan,roco,chemicals
Advance Metals Ltd. ,avm,australia,xasx,coal
Advance Metering Technology Ltd. ,534612,india,xbom,electric utilities
Advance Residence Investment Corp. ,3269,japan,xtks,residential reits
Advance Synergy Bhd ,1481,malaysia,xkls,hotels
Advance Syntex Ltd. ,539982,india,xbom,clothing
Advance Terrafund REIT-Sofia ,ater,bulgaria,xbul,specialty reits
Advance United Holdings Inc. ,auhi,canada,xcnq,general mining
Advance ZincTek Ltd. ,ano,australia,xasx,chemicals
Advancecon Holdings Bhd ,5281,malaysia,xkls,construction
Advanced Analog Technology Inc. ,3438,taiwan,roco,semiconductors
Advanced BioMedical Technologies Inc. ,abmt,united states,ootc,medical equipment/supplies
Advanced Bitcoin Technologies AG ,abt,germany,xber,None
Advanced Blockchain AG ,abx,united states,xetr,software
Advanced Braking Technology Ltd. ,abv,australia,xasx,motor vehicle parts
Advanced Ceramic X Corp. ,3152,taiwan,roco,industrial electronics
Advanced Connection Corp. PCL ,acc,thailand,xbkk,real estate developers
Advanced Connection Technology Inc. ,3492,taiwan,roco,industrial electronics
Advanced Container Technologies Inc. ,actx,united states,ootc,containers/packaging
Advanced Digital Chips Inc. ,054630,south korea,xkrx,semiconductors
Advanced Drainage Systems Inc. ,wms,united states,xnys,building materials/products
Advanced Emissions Solutions Inc. ,ades,united states,xnas,coal
Advanced Energy Industries Inc. ,aeis,united states,xnas,semiconductors
Advanced Energy Solution Holding Co. Ltd. ,6781,taiwan,xtai,industrial electronics
Advanced Enzyme Technologies Ltd. ,540025,india,xbom,biotechnology
Advanced Fiber Resources (Zhuhai) Ltd. A ,300620,china,xshe,industrial electronics
Advanced Graphene Products S.A. ,gph,poland,xwar,coal
Advanced Health Ltd. ,avl,south africa,xjse,healthcare provision
Advanced Holdings Ltd. ,blz,singapore,xses,oil & gas products/services
Advanced Human Imaging Ltd. ,ahi,australia,xasx,software
Advanced Human Imaging Ltd. ADR ,ahi,united states,xnas,software
Advanced Info Service PCL ,advanc,thailand,xbkk,wireless telecommunications services
Advanced Info Service PCL ADR ,avify,united states,ootc,wireless telecommunications services
Advanced Information Technology PCL ,ait,thailand,xbkk,computer services
Advanced International Multitech Co. Ltd. ,8938,taiwan,roco,sports goods
Advanced Lithium Electrochemistry (KY) Co. Ltd. ,5227,taiwan,roco,industrial electronics
Advanced Media Inc. ,3773,japan,xtks,software
Advanced Medical Solutions Group PLC ,ams,united kingdom,xlon,medical equipment/supplies
Advanced Merger Partners Inc. ,ampi.ut,united states,xnys,shell companies
Advanced Merger Partners Inc. Cl A ,ampi,united states,xnys,shell companies
Advanced Merger Partners Inc. Wt ,ampiw,united states,None,None
Advanced Micro Devices Inc. ,0qzd,united kingdom,xlon,semiconductors
Advanced Micro Devices Inc. ,amd,italy,xmil,semiconductors
Advanced Micro Devices Inc. ,amd,united states,xetr,semiconductors
Advanced Micro Devices Inc. ,amd,united states,xnas,semiconductors
Advanced Micro Devices Inc. ,amd,mexico,xmex,semiconductors
Advanced Micro Devices Inc. ,amd,austria,xwbo,semiconductors
Advanced Microelectronic Products Inc. ,6287,taiwan,roco,semiconductors
Advanced Micro-Fabrication Equipment Inc. A ,688012,china,xshg,industrial machinery
Advanced Nano Products Co. Ltd. ,121600,south korea,xkrx,chemicals
Advanced Oncotherapy PLC ,avo,united kingdom,xlon,healthcare provision
Advanced Optoelectronic Technology Inc. ,3437,taiwan,xtai,semiconductors
Advanced Oxygen Technologies Inc. ,aoxy,united states,ootc,real estate developers
Advanced Packaging Technology (Malaysia) Bhd ,9148,malaysia,xkls,containers/packaging
Advanced Petrochemical Co. ,2330,saudi arabia,xsau,chemicals
Advanced Power Electronics Corp. ,8261,taiwan,xtai,semiconductors
Advanced Powerline Technologies Inc. ,apwl,united states,ootc,wired telecommunications services
Advanced Process Systems Corp. ,265520,south korea,xkrx,precision products
Advanced Proteome Therapeutics Corp. ,apc,canada,xtsx,biotechnology
Advanced Share Registry Ltd. ,asw,australia,xasx,internet/online
Advanced SolTech Sweden AB ,asab,sweden,xsto,industrial electronics
Advanced Systems Automation Ltd. ,5ty,singapore,xses,semiconductors
Advanced Technology & Materials Co. Ltd. A ,000969,china,xshe,industrial products
Advanced Technology Co. K.S.C. ,atc,kuwait,xkuw,medical equipment/supplies
Advanced Voice Recognition Systems Inc. ,avoi,united states,ootc,software
Advanced Wireless & Antenna Inc. ,6818,taiwan,roco,motor vehicle parts
Advanced Wireless Semiconductor Co. ,8086,taiwan,roco,semiconductors
AdvancedAdvT Ltd. ,advt,united kingdom,xlon,shell companies
Advancer Global Ltd. ,43q,singapore,xses,employment/training services
AdvanceTC Ltd. ,atclf,united states,ootc,computers/consumer electronics
Advancetek Enterprise Co. Ltd. ,1442,taiwan,xtai,construction
Advanex Inc. ,5998,japan,xtks,industrial products
Advani Hotels & Resorts (I) Ltd. ,523269,india,xbom,hotels
AdvanSix Inc. ,asix,united states,xnys,chemicals
Advantage Energy Ltd. ,aavvf,united states,ootc,oil extraction
Advantage Energy Ltd. ,aav,canada,xtse,oil extraction
Advantage Risk Management Co. Ltd. ,8769,japan,xtks,employment/training services
Advantage Solutions Inc. Cl A ,adv,united states,xnas,advertising/marketing/public relations
Advantage Solutions Inc. Wt ,advww,united states,xnas,None
Advantagewon Oil Corp. ,aoc,canada,xcnq,oil extraction
Advantech Co. Ltd. ,2395,taiwan,xtai,computers/consumer electronics
Advantego Corp. ,adgo,united states,ootc,gold
Advantest Corp. ,6857,japan,xtks,semiconductors
Advantest Corp. ADR ,ateyy,united states,ootc,semiconductors
Advantex Marketing International Inc. ,adx,canada,xcnq,advertising/marketing/public relations
Advantis Corp. ,advt,united states,ootc,pharmaceuticals
Advaxis Inc. ,adxs,united states,ootc,biotechnology
Advenica AB ,adve,sweden,xsto,software
Advent Pharma Ltd. ,advent,bangladesh,xdha,pharmaceuticals
Advent Technologies Holdings Inc. ,adn,united states,xnas,industrial electronics
Advent Technologies Holdings Inc. Wt ,adnww,united states,xnas,None
Adventa Bhd ,7191,malaysia,xkls,medical equipment/supplies
Adventure Box Technology AB ,advbox,sweden,xsto,toys & games
Adventure Inc. ,6030,japan,xtks,tourism
Adventus Holdings Ltd. ,5ef,singapore,xses,real estate developers
Adventus Mining Corp. ,adzn,canada,xtsx,non-ferrous metals
Adventus Mining Corp. ,advzf,united states,ootc,non-ferrous metals
AdVeritas Ltd. ,av1,australia,xasx,advertising/marketing/public relations
Advero Properties SOCIMI S.A. ,yadv,spain,xmad,residential reits
Advertigo S.A. ,ave,poland,xwar,publishing
Adverty AB ,advt,sweden,xngm,computer services
Adverum Biotechnologies Inc. ,advm,united states,xnas,biotechnology
