name,symbol,country,exchange,sector
Ibrahim Fibres Ltd. ,ibfl,pakistan,xkar,chemicals
Ibstock PLC ,ibst,united kingdom,xlon,building materials/products
IBU-tec advanced materials AG ,ibu,united states,xetr,technical services
IC Plus Corp. ,8040,taiwan,roco,networking
IC Russ-Invest ,rusi,russia,misx,securities
i-CABLE Communications Ltd. ,icabf,united states,ootc,broadcasting
i-CABLE Communications Ltd. ,1097,hong kong,xhkg,broadcasting
i-CABLE Communications Ltd. ADR ,icaby,united states,ootc,broadcasting
icad Inc. ,icad,united states,xnas,computers/consumer electronics
ICADE S.A. ,icad,france,xpar,diversified reits
ICADE S.A. ,0k4o,united kingdom,xlon,diversified reits
Icahn Enterprises L.P. ,iep,united states,xnas,oil & gas products/services
iCandy Interactive Ltd. ,ici,australia,xasx,toys & games
Icanic Brands Co. Inc. ,ican,canada,xcnq,pharmaceuticals
Icanic Brands Co. Inc. ,icnaf,united states,ootc,pharmaceuticals
ICARES Medicus Inc. ,6612,taiwan,roco,medical equipment/supplies
iCatch Technology Inc. ,6695,taiwan,roco,semiconductors
ICB Islamic Bank Ltd. ,icbibank,bangladesh,xdha,banking
ICBC Turkey Bank A.S. ,icbct.e,turkey,xist,banking
ICC Holdings Inc. ,icch,united states,xnas,non-life insurance
ICC International PCL ,icc,thailand,xbkk,clothing retail
ICD Co. Ltd. ,040910,south korea,xkrx,precision products
ICD Tan Cang Long Binh JSC ,ilb,vietnam,xstc,transportation services
Ice Code Games S.A. ,icg,poland,xwar,toys & games
Ice Fish Farm A/S ,ifish,norway,xosl,fishing
Ice Make Refrigeration Ltd. ,icemake,india,xnse,building materials/products
IceCure Medical Ltd. ,iccm,united states,xnas,medical equipment/supplies
IceCure Medical Ltd. ,iccm,israel,xtae,medical equipment/supplies
Iceland Seafood International hf. ,icesea,iceland,xice,food products
Icelandair Group Hf. ,iceair,iceland,xice,passenger airlines
Icelandic Salmon A/S ,islax,norway,xosl,fishing
Iceni Gold Ltd. ,icl,australia,xasx,gold
ICEsoft Technologies Canada Corp. ,isft,canada,xcnq,software
iCetana Ltd. ,ice,australia,xasx,software
ICF International Inc. ,icfi,united states,xnas,diversified business services
Ichia Technologies Inc. ,2402,taiwan,xtai,semiconductors
Ichibanya Co. Ltd. ,7630,japan,xtks,restaurants
Ichigo Green Infrastructure Investment Corp. ,9282,japan,xtks,closed-end funds
Ichigo Hotel REIT Investment Corp. ,3463,japan,xtks,hotel/lodging reits
Ichigo Inc. ,2337,japan,xtks,renewable energy generation
Ichigo Office REIT Investment Corp. ,8975,japan,xtks,industrial/office reits
Ichikawa Co. Ltd. ,3513,japan,xtks,clothing
Ichiken Co. Ltd. ,1847,japan,xtks,construction
Ichikoh Industries Ltd. ,7244,japan,xtks,motor vehicle parts
Ichikura Co. Ltd. ,6186,japan,xtks,clothing retail
Ichimasa Kamaboko Co. Ltd. ,2904,japan,xtks,food products
Ichinen Holdings Co. Ltd. ,9619,japan,xtks,general services
Ichitan Group PCL ,ichi,thailand,xbkk,non-alcoholic beverages/drinks
I-Chiun Precision Industry Co. Ltd. ,2486,taiwan,xtai,industrial electronics
Ichiyoshi Securities Co. Ltd. ,8624,japan,xtks,securities
Ichor Holdings Ltd. ,ichr,united states,xnas,semiconductors
ICI Pakistan Ltd. ,ici,pakistan,xkar,chemicals
ICICI Bank Ltd. ,532174,india,xbom,banking
ICICI Bank Ltd. ADR ,ibn,united states,xnys,banking
ICICI Bank Ltd. ADR ,icba,germany,xfra,banking
ICICI Lombard General Insurance Co. Ltd. ,540716,india,xbom,full-line insurance
ICICI Prudential Life Insurance Co. Ltd. ,540133,india,xbom,life insurance
ICICI Securities Ltd. ,541179,india,xbom,securities
Icicle Group Holdings Ltd. ,8429,hong kong,xhkg,advertising/marketing/public relations
ICK Co. Ltd. ,068940,south korea,xkrx,medical equipment/supplies
ICL Group Ltd. ,icl,israel,xtae,chemicals
ICL Group Ltd. ,icl,united states,xnys,chemicals
Icles Investments S.A. ,s1307,spain,xmad,mutual & other funds
iClick Interactive Asia Group Ltd. ADR ,iclk,united states,xnas,software
Ipsen ,i7g,germany,xfra,pharmaceuticals
Ipsen ,0mh6,united kingdom,xlon,pharmaceuticals
Ipsen ADR ,ipsey,united states,ootc,pharmaceuticals
Ipsidy Inc. ,auid,united states,xnas,precision products
Ipsos S.A. ,ips,france,xpar,advertising/marketing/public relations
Ipsos S.A. ,0ka3,united kingdom,xlon,advertising/marketing/public relations
IQ Group Holdings Bhd ,5107,malaysia,xkls,industrial electronics
iQ International AG ,iql,united states,xetr,motor vehicle parts
IQ-AI Ltd. ,iqai,united kingdom,xlon,computer services
IQE PLC ,iqe,united kingdom,xlon,semiconductors
IQE PLC ,iqepf,united states,ootc,semiconductors
IQE PLC ADR ,iqepy,united states,ootc,semiconductors
IQGeo Group PLC ,iqg,united kingdom,xlon,software
iQIYI Inc. ADR ,iq,united states,xnas,broadcasting
iQSTEL Inc. ,iqst,united states,ootc,personal care products/appliances
IQuest Co. Ltd. ,262840,south korea,xkrx,software
IQVIA Holdings Inc. ,iqv,united states,xnys,healthcare provision
Iqzan Holding Bhd ,7183,malaysia,xkls,containers/packaging
IR Japan Holdings Ltd. ,6035,japan,xtks,diversified business services
iRadimed Corp. ,irmd,united states,xnas,medical equipment/supplies
Irani Papel e Embalagem S/A Ord ,rani3,brazil,bvmf,paper/pulp
Iraq Baghdad for General Transport ,sbpt,iraq,xiqs,"passenger transport, other"
Iraqi Agricultural Products Marketing ,airp,iraq,xiqs,farming
Iraqi Agricultural Products Marketing Meat ,aipm,iraq,xiqs,food products
Iraqi Carton Manufacturies ,iicm,iraq,xiqs,containers/packaging
Iraqi Engineering Works ,iiew,iraq,xiqs,pharmaceuticals
Iraqi for Seed Production ,aisp,iraq,xiqs,farming
Iraqi for Tufted Carpets ,iitc,iraq,xiqs,building materials/products
Iraqi Islamic Bank ,biib,iraq,xiqs,banking
Iraqi Middle East Investment Bank ,bime,iraq,xiqs,banking
iRay Technology Co. Ltd. A ,688301,china,xshg,precision products
IRB Brasil Resseguros S/A ,irbr3,brazil,bvmf,reinsurance
IRB Infrastructure Developers Ltd. ,532947,india,xbom,construction
Irbid District Electricity Co. Ltd. ,irel,jordan,xamm,electric utilities
IRC Ltd. ,1029,hong kong,xhkg,iron/steel
IRCE S.p.A. ,irc,italy,xmil,industrial electronics
Ircon International Ltd. ,541956,india,xbom,construction
IRD Groupe ,ird,france,xpar,real estate developers
IReader Technology Co. Ltd. A ,603533,china,xshg,software
IREIT Global ,ud1u,singapore,xses,industrial/office reits
IREIT Global ,8u7u,singapore,xses,industrial/office reits
Ireka Corp. Bhd ,8834,malaysia,xkls,construction
I-Remit Inc. ,i,philippines,xphs,banking
Iren S.p.A. ,ire,italy,xmil,multiutilities
Iren S.p.A. ,0mun,united kingdom,xlon,multiutilities
IRESS Ltd. ,ire,australia,xasx,computer services
iRhythm Technologies Inc. ,irtc,united states,xnas,medical equipment/supplies
IRICO Group New Energy Co. Ltd. ,438,hong kong,xhkg,industrial electronics
Iridex Corp. ,irix,united states,xnas,medical equipment/supplies
iRidge Inc. ,3917,japan,xtks,software
Iridium Communications Inc. ,irdm,united states,xnas,wireless telecommunications services
IRIS Business Services Ltd. ,540735,india,xbom,computer services
Iris Clothings Ltd. ,irisdoreme,india,xnse,clothing
IRIS Corp. Bhd ,0010,malaysia,xkls,precision products
Iris Energy Ltd. ,iren,united states,xnas,securities
Irish Continental Group PLC Un ,ir5b,ireland,xdub,water transport/shipping
Irish Continental Group PLC Un ,icgc,united kingdom,xlon,water transport/shipping
Irish Residential Properties REIT PLC ,0qt8,united kingdom,xlon,residential reits
Irish Residential Properties REIT PLC ,ires,ireland,xdub,residential reits
Irisity AB ,iris,sweden,xsto,precision products
Iriso Electronics Co. Ltd. ,6908,japan,xtks,industrial electronics
Iritel AD ,irtl,serbia,xbel,networking
IRKUT Corp. ,irkt,russia,misx,aerospace products/parts
IRLAB Therapeutics AB Series A ,irlab.a,sweden,xsto,pharmaceuticals
iRobot Corp. ,irbt,united states,xnas,housewares
IROC Co. Ltd. ,3555,taiwan,roco,semiconductors
I'rom Group Co. Ltd. ,2372,japan,xtks,healthcare provision
Iron & Steel for Mines & Quarries ,ismq,egypt,nilx,iron/steel
Iron Force Industrial Co. Ltd. ,2228,taiwan,xtai,motor vehicle parts
Iron Mountain Inc. ,0jdp,united kingdom,xlon,specialty reits
Iron Mountain Inc. ,irm,united states,xnys,specialty reits
Iron Road Ltd. ,ird,australia,xasx,iron/steel
Iron Spark I Inc. ,isaa,united states,xnas,shell companies
Iron Wolf Studio S.A. ,iws,poland,xwar,toys & games
Ironbark Zinc Ltd. ,ibg,australia,xasx,general mining
Irongate Group ,iap,south africa,xjse,industrial/office reits
Irongate Group ,iap,australia,xasx,industrial/office reits
IronNet Inc. ,irnt,united states,xnys,software
IronNet Inc. Wt ,irnt.wt,united states,xnys,None
IronRock Insurance Co. Ltd. ,roc,jamaica,xjam,non-life insurance
ironSource Ltd. ,is,united states,xnys,software
Ironveld PLC ,iron,united kingdom,xlon,iron/steel
Ironwood Education Ltd. ,508918,india,xbom,employment/training services
Ironwood Pharmaceuticals Inc. Cl A ,irwd,united states,xnas,pharmaceuticals
IRPC PCL ,irpc,thailand,xbkk,chemicals
IRRAS AB ,irras,sweden,xsto,medical equipment/supplies
IRRC Corp. ,7325,japan,xtks,insurance brokering
IRSA Propiedades Comerciales S.A. ,ircp,argentina,xbue,real estate developers
IRSA Propiedades Comerciales S.A. ADR ,ircp,united states,xnas,real estate developers
IRSA-Inversiones y Representaciones S.A. ,irsa,argentina,xbue,real estate developers
IRSA-Inversiones y Representaciones S.A. GDR ,irs,united states,xnys,real estate developers
IRSA-Inversiones y Representaciones S.A. Wt ,irs.wt,united states,xnys,None
Iru de Inversiones S.A. ,s1731,spain,xmad,mutual & other funds
Irur Gestion S.A. ,s1732,spain,xmad,mutual & other funds
Irving Invest S.A. ,s1733,spain,xmad,mutual & other funds
Irving Resources Inc. ,irv,canada,xcnq,general mining
Irving Resources Inc. ,irvrf,united states,ootc,general mining
Irwin Naturals Inc. ,iwin,canada,xcnq,computers/consumer electronics
Irwin Naturals Inc. ,iwinf,united states,ootc,computers/consumer electronics
IS Dongseo Co. Ltd. ,010780,south korea,xkrx,building materials/products
IS Finansal Kiralama A.S. ,isfin.e,turkey,xist,general services
IS Gayrimenkul Yatirim Ortakligi A.S. ,isgyo.e,turkey,xist,industrial/office reits
Is Yatirim Menkul Degerler A.S. ,ismen.e,turkey,xist,securities
ISA Holdings Ltd. ,isa,south africa,xjse,software
Isaac Engineering Co. Ltd. ,351330,south korea,xkrx,precision products
Isabella Bank Corp. ,isba,united states,ootc,banking
Isamu Paint Co. Ltd. ,4624,japan,xtks,building materials/products
ISB Corp. ,9702,japan,xtks,software
Isbir Holding A.S. ,isbir.e,turkey,xist,housewares
