name,symbol,country,exchange,sector
Masoval A/S ,mas,norway,xosl,fishing
Masraf Al Rayan Q.S.C. ,mark,qatar,dsmd,banking
Mass Megawatts Wind Power Inc. ,mmmw,united states,ootc,renewable energy generation
Massivit 3D Printing Technologies Ltd. ,msvt,israel,xtae,computers/consumer electronics
Massmart Holdings Ltd. ,msm,south africa,xjse,mixed retailing
Massmart Holdings Ltd. ADR ,mmrty,united states,ootc,mixed retailing
Massy Holdings Ltd. ,massy,trinidad and tobago,xtrn,diversified holding companies
Mast Energy Developments PLC ,mast,united kingdom,xlon,electric utilities
MasTec Inc. ,mtz,united states,xnys,construction
Mastech Digital Inc. ,mhh,united states,xase,employment/training services
Mastek Ltd. ,523704,india,xbom,software
Master Ad PCL ,maco,thailand,xbkk,advertising/marketing/public relations
Master Drilling Group Ltd. ,mdi,south africa,xjse,mining support services
Master Pharm S.A. ,mph,poland,xwar,pharmaceuticals
Master Trust Ltd. ,511768,india,xbom,investment advisors
Masterbeat Corp. ,msto,united states,ootc,recreational services
Mastercard Inc. ,ma,mexico,xmex,consumer finance
Mastercard Inc. ,0r2z,united kingdom,xlon,consumer finance
Mastercard Inc. ,ma,united states,xnys,consumer finance
Mastercard Inc. ,m4i,united states,xetr,consumer finance
MasterCraft Boat Holdings Inc. ,mcft,united states,xnas,sports goods
Masterflex SE ,mzx,united states,xetr,industrial products
Masterkool International PCL ,kool,thailand,xbkk,building materials/products
Mastermind Inc. ,mmnd,united states,ootc,shell companies
Master-Pack Group Bhd ,7029,malaysia,xkls,containers/packaging
MASTERPLAST Nyrt. ,mast,hungary,xbud,building materials/products
Masterwork Group Co. Ltd. A ,300195,china,xshe,industrial machinery
Mastrad S.A. ,almas,france,xpar,housewares
Masvoltes S.A. ,s2034,spain,xmad,mutual & other funds
Matachewan Consolidated Mines Ltd. Cl A ,mcm.a,canada,xtsx,gold
Matachewan Consolidated Mines Ltd. Cl A ,mwcaf,united states,ootc,gold
Matador Mining Ltd. ,mzz,australia,xasx,general mining
Matador Mining Ltd. ,mzzmf,united states,ootc,general mining
Matador Resources Co. ,mtdr,united states,xnys,oil extraction
Matahari Department Store ,lppf,indonesia,xidx,mixed retailing
Matahari Putra Prima ,mppa,indonesia,xidx,mixed retailing
Matang Bhd ,0189,malaysia,xkls,farming
MATAS A/S ,0qfa,united kingdom,xlon,drug retail
MATAS A/S ,matas,denmark,xcse,drug retail
Matba Rofex S.A. ,mtr,argentina,xbue,securities
Match Group Inc. ,mtch,united states,xnas,consumer services
Match Ten Inversiones S.A. ,s2036,spain,xmad,mutual & other funds
Matchaah Holdings Inc. ,mcha,united states,ootc,non-alcoholic beverages/drinks
Matching Maximize Solution PCL ,match,thailand,xbkk,motion picture/sound recording
Matching Service Japan Co. Ltd. ,6539,japan,xtks,employment/training services
Matco Foods Ltd. ,mfl,pakistan,xkar,food products
Materialise N.V. ADR ,mtls,united states,xnas,software
Materials Analysis Technology Inc. ,3587,taiwan,roco,semiconductors
Materials-Petroleum JSC ,com,vietnam,xstc,specialty retail
Materion Corp. ,mtrn,united states,xnys,non-ferrous metals
Maternus-Kliniken AG ,mak,united states,xetr,healthcare provision
Mapletree North Asia Commercial Trust ,rw0u,singapore,xses,diversified reits
Maps S.p.A. ,maps,italy,xmil,software
MapsPeople A/S ,maps,denmark,xcse,software
Maptelligent Inc. ,mapt,united states,ootc,software
Maqbool Textile Mills Ltd. ,mqtm,pakistan,xkar,clothing
Maquia Capital Acquisition Corp. ,maqcu,united states,xnas,shell companies
Maquia Capital Acquisition Corp. ,maqc,united states,xnas,shell companies
Maquia Capital Acquisition Corp. Wt ,maqcw,united states,xnas,None
Maral Overseas Ltd. ,521018,india,xbom,clothing
Marani Brands Inc. ,mrib,united states,ootc,alcoholic beverages/drinks
Marathon Bancorp Inc. ,mbbc,united states,ootc,banking
Marathon Digital Holdings Inc. ,mara,united states,xnas,securities
